"Severity","ThreadID","Date","Time","Application","Message"
"INFO","http-nio-8888-exec-10","04/20/2021","12:03:45","OSGi","Start bundle: [metadata.extractor:2.8.1.0002L]"
"INFO","http-nio-8888-exec-10","04/20/2021","12:03:45","OSGi","add bundle:/opt/lucee/server/lucee-server/bundles/sun.jai.codec-1.1.2.0003L.jar"
"INFO","http-nio-8888-exec-10","04/20/2021","12:03:45","OSGi","Start bundle: [sun.jai.codec:1.1.2.0003L]"
"INFO","http-nio-8888-exec-10","04/20/2021","12:03:45","OSGi","add bundle:/opt/lucee/server/lucee-server/bundles/sun.jai.core-1.2.1.0003L.jar"
"INFO","http-nio-8888-exec-10","04/20/2021","12:03:45","OSGi","Start bundle: [sun.jai.core:1.2.1.0003L]"
"INFO","http-nio-8888-exec-10","04/20/2021","12:03:45","OSGi","add bundle:/opt/lucee/server/lucee-server/bundles/org.lucee.imgscalr-4.2.0.jar"
"INFO","http-nio-8888-exec-10","04/20/2021","12:03:45","OSGi","Start bundle: [org.lucee.imgscalr:4.2.0]"
"INFO","http-nio-8888-exec-10","04/20/2021","12:03:46","OSGi","add bundle:/opt/lucee/server/lucee-server/bundles/compress.extension-1.0.0.2.jar"
"INFO","http-nio-8888-exec-10","04/20/2021","12:03:46","OSGi","Start bundle: [compress.extension:1.0.0.2]"
"INFO","http-nio-8888-exec-10","04/20/2021","12:03:46","OSGi","add bundle:/opt/lucee/server/lucee-server/bundles/org.lucee.zip4j-2.1.3.0.jar"
"INFO","http-nio-8888-exec-10","04/20/2021","12:03:46","OSGi","Start bundle: [org.lucee.zip4j:2.1.3.0]"
"INFO","http-nio-8888-exec-10","04/20/2021","12:03:46","OSGi","add bundle:/opt/lucee/server/lucee-server/bundles/org.lucee.axis.extension-1.4.0.27-SNAPSHOT.jar"
"INFO","http-nio-8888-exec-10","04/20/2021","12:03:46","OSGi","Start bundle: [org.lucee.axis.extension:1.4.0.27-SNAPSHOT]"
"INFO","http-nio-8888-exec-10","04/20/2021","12:03:46","OSGi","add bundle:/opt/lucee/server/lucee-server/bundles/org.lucee.axis-1.4.0.L0002.jar"
"INFO","http-nio-8888-exec-10","04/20/2021","12:03:46","OSGi","Start bundle: [org.lucee.axis:1.4.0.L0002]"
"INFO","http-nio-8888-exec-10","04/20/2021","12:03:46","OSGi","add bundle:/opt/lucee/server/lucee-server/bundles/org.lucee.wsdl4j-1.5.1.jar"
"INFO","http-nio-8888-exec-10","04/20/2021","12:03:46","OSGi","Start bundle: [org.lucee.wsdl4j:1.5.1]"
"INFO","http-nio-8888-exec-10","04/20/2021","12:03:46","OSGi","add bundle:/opt/lucee/server/lucee-server/bundles/org.lucee.jaxrpc-1.4.0.jar"
"INFO","http-nio-8888-exec-10","04/20/2021","12:03:46","OSGi","Start bundle: [org.lucee.jaxrpc:1.4.0]"
"INFO","http-nio-8888-exec-10","04/20/2021","12:03:46","OSGi","add bundle:/opt/lucee/server/lucee-server/bundles/org.lucee.saaj-1.4.0.jar"
"INFO","http-nio-8888-exec-10","04/20/2021","12:03:46","OSGi","Start bundle: [org.lucee.saaj:1.4.0]"
"INFO","http-nio-8888-exec-10","04/20/2021","12:03:46","OSGi","add bundle:/opt/lucee/server/lucee-server/bundles/org.apache.commons.discovery-0.5.0.jar"
"INFO","http-nio-8888-exec-10","04/20/2021","12:03:46","OSGi","Start bundle: [org.apache.commons.discovery:0.5.0]"
"INFO","http-nio-8888-exec-10","04/20/2021","12:03:46","OSGi","add bundle:/opt/lucee/server/lucee-server/bundles/org.lucee.commons.httpclient-3.1.0.jar"
"INFO","http-nio-8888-exec-10","04/20/2021","12:03:46","OSGi","Start bundle: [org.lucee.commons.httpclient:3.1.0]"
"INFO","http-nio-8888-exec-10","04/20/2021","12:03:46","OSGi","add bundle:/opt/lucee/server/lucee-server/bundles/org.lucee.axis.ant-1.4.0.L0002.jar"
"INFO","http-nio-8888-exec-10","04/20/2021","12:03:46","OSGi","Start bundle: [org.lucee.axis.ant:1.4.0.L0002]"
